Timestamp,22 Gordon Street Weather Station OAT,"London, United Kingdom Temp",Student Centre Luft WS600 OAT(act)
2026-02-17T06:00:00Z London,3.319999933242798,3.0833333333333335,3.4000000953674316
2026-02-17T07:00:00Z London,3.319999933242798,3,3.4000000953674316
2026-02-17T08:00:00Z London,3.753333330154419,2.0833333333333335,3.566666762034098
2026-02-17T09:00:00Z London,4.8341667254765825,2.9166666666666665,4.691666762034099
2026-02-17T10:00:00Z London,8.054999947547913,3,5.25000003973643
2026-02-17T11:00:00Z London,9.599999825159708,3.9166666666666665,5.958333293596904
2026-02-17T12:00:00Z London,9.814166704813639,4.916666666666667,6.800000190734863
2026-02-17T13:00:00Z London,8.949999809265137,5.916666666666667,6.800000190734863
2026-02-17T14:00:00Z London,8.56000018119812,6,6.800000190734863
2026-02-17T15:00:00Z London,8.346666892369589,6,6.475000103314717
2026-02-17T16:00:00Z London,7.248333215713501,6,5.858333428700765
2026-02-17T17:00:00Z London,6.108333428700765,6,5.400000095367432
2026-02-17T18:00:00Z London,5.474999904632568,5.083333333333333,4.941666762034099
2026-02-17T19:00:00Z London,5.21999994913737,4.083333333333333,4.608333428700765
2026-02-17T20:00:00Z London,4.880000114440918,4,4.400000095367432
2026-02-17T21:00:00Z London,4.880000114440918,4,4.066666762034099
2026-02-17T22:00:00Z London,4.533333460489909,3.0833333333333335,3.9000000953674316
2026-02-17T23:00:00Z London,4.360000133514404,3,3.5250000953674316
2026-02-18T00:00:00Z London,3.9266666173934937,3,3.066666762034098
2026-02-18T01:00:00Z London,3.8399999141693115,3,3.108333428700765
2026-02-18T02:00:00Z London,3.8399999141693115,3,3.4000000953674316
2026-02-18T03:00:00Z London,4.18666672706604,3,3.733333428700765
2026-02-18T04:00:00Z London,4.360000133514404,3,3.9000000953674316
2026-02-18T05:00:00Z London,4.576666792233785,3.9166666666666665,4.233333428700765
2026-02-18T06:00:00Z London,4.880000114440918,4,4.400000095367432
2026-02-18T07:00:00Z London,4.880000114440918,4,4.400000095367432
2026-02-18T08:00:00Z London,5.347499926884969,3.0833333333333335,4.400000095367432
2026-02-18T09:00:00Z London,6.025000095367432,3.9166666666666665,4.608333428700765
2026-02-18T10:00:00Z London,6.822499950726827,4.916666666666667,5.150000095367432
2026-02-18T11:00:00Z London,7.409999847412109,5,5.441666762034099
2026-02-18T12:00:00Z London,7.409999847412109,5,5.900000095367432
2026-02-18T13:00:00Z London,7.409999847412109,5.916666666666667,5.733333428700765
2026-02-18T14:00:00Z London,7.076666514078776,4.166666666666667,5.400000095367432
2026-02-18T15:00:00Z London,6.909999847412109,5.833333333333333,5.400000095367432
2026-02-18T16:00:00Z London,6.909999847412109,6,5.400000095367432
2026-02-18T17:00:00Z London,6.655833284060161,6,5.400000095367432
2026-02-18T18:00:00Z London,5.644999980926514,6,5.2583333651224775
2026-02-18T19:00:00Z London,5.134999990463257,5.083333333333333,4.6583331823349
2026-02-18T20:00:00Z London,4.880000114440918,3.1666666666666665,4.699999809265137
2026-02-18T21:00:00Z London,4.880000114440918,3.9166666666666665,4.699999809265137
2026-02-18T22:00:00Z London,4.880000114440918,4.916666666666667,4.699999809265137
2026-02-18T23:00:00Z London,4.880000114440918,5,4.699999809265137
2026-02-19T00:00:00Z London,4.965000073115031,5,4.699999809265137
2026-02-19T01:00:00Z London,5.389999866485596,5,4.699999809265137
2026-02-19T02:00:00Z London,5.389999866485596,4.083333333333333,5.03333314259847
2026-02-19T03:00:00Z London,5.602499961853027,4.916666666666667,5.199999809265137
2026-02-19T04:00:00Z London,5.900000095367432,5,5.427272536537864
2026-02-19T05:00:00Z London,5.900000095367432,5,5.699999809265137
2026-02-19T06:00:00Z London,5.983333428700765,5.416666666666667,5.699999809265137
2026-02-19T07:00:00Z London,6.400000095367432,6,5.699999809265137
2026-02-19T08:00:00Z London,6.400000095367432,5.583333333333333,5.699999809265137
2026-02-19T09:00:00Z London,6.400000095367432,5,5.699999809265137
2026-02-19T10:00:00Z London,6.612499992052714,5.416666666666667,5.78333314259847
2026-02-19T11:00:00Z London,6.909999847412109,6,6.199999809265137
2026-02-19T12:00:00Z London,7.284999847412109,6,6.199999809265137
2026-02-19T13:00:00Z London,7.409999847412109,6,6.199999809265137
2026-02-19T14:00:00Z London,7.458333174387614,6,6.199999809265137
2026-02-19T15:00:00Z London,6.909999847412109,6,6.199999809265137
2026-02-19T16:00:00Z London,6.909999847412109,5.583333333333333,6.199999809265137
2026-02-19T17:00:00Z London,6.612499992052714,5,6.199999809265137
2026-02-19T18:00:00Z London,6.400000095367432,5,6.199999809265137
2026-02-19T19:00:00Z London,6.400000095367432,5,5.699999809265137
2026-02-19T20:00:00Z London,6.025000095367432,5,5.699999809265137
2026-02-19T21:00:00Z London,5.900000095367432,5,5.699999809265137
2026-02-19T22:00:00Z London,5.900000095367432,5,5.699999809265137
2026-02-19T23:00:00Z London,5.900000095367432,4.583333333333333,5.699999809265137
2026-02-20T00:00:00Z London,5.900000095367432,4,5.699999809265137
2026-02-20T01:00:00Z London,5.900000095367432,4,5.699999809265137
2026-02-20T02:00:00Z London,5.941666762034099,4.416666666666667,6.15833314259847
2026-02-20T03:00:00Z London,6.400000095367432,5,6.199999809265137
2026-02-20T04:00:00Z London,6.400000095367432,5,6.15833314259847
2026-02-20T05:00:00Z London,6.400000095367432,5,6.15833314259847
2026-02-20T06:00:00Z London,6.400000095367432,5,6.25000015894572
2026-02-20T07:00:00Z London,6.570000012715657,5.416666666666667,6.508333524068196
2026-02-20T08:00:00Z London,7.671666542689006,6,7.300000190734863
2026-02-20T09:00:00Z London,9.166666666666666,6,8.300000190734863
2026-02-20T10:00:00Z London,10.797500133514404,6,9.46666661898295
2026-02-20T11:00:00Z London,11.520000457763672,7.25,10.19166628519694
2026-02-20T12:00:00Z London,12.115000009536743,9.833333333333334,10.866666634877523
2026-02-20T13:00:00Z London,10.542500019073486,10.583333333333334,10.600000381469727
2026-02-20T14:00:00Z London,10.585000038146973,10,10.600000381469727
2026-02-20T15:00:00Z London,11.562500238418579,10,11.28333314259847
2026-02-20T16:00:00Z London,12.029999732971191,10.416666666666666,11.90833314259847
2026-02-20T17:00:00Z London,11.647499879201254,11.416666666666666,11.383333206176758
2026-02-20T18:00:00Z London,10.03249979019165,11.583333333333334,10.199999809265137
2026-02-20T19:00:00Z London,9.989999771118164,10.583333333333334,10.199999809265137
2026-02-20T20:00:00Z London,9.989999771118164,10,10.199999809265137
2026-02-20T21:00:00Z London,10.287499904632568,9.583333333333334,10.199999809265137
2026-02-20T22:00:00Z London,10.202499866485596,9,10.199999809265137
2026-02-20T23:00:00Z London,9.989999771118164,9,9.699999809265137
2026-02-21T00:00:00Z London,9.989999771118164,9,9.699999809265137
2026-02-21T01:00:00Z London,9.989999771118164,9,9.741666475931803
2026-02-21T02:00:00Z London,9.989999771118164,9,9.741666475931803
2026-02-21T03:00:00Z London,9.989999771118164,9,9.78333314259847
2026-02-21T04:00:00Z London,10.074999809265137,9,10.100000063578287
2026-02-21T05:00:00Z London,10.5,9,10.300000190734863
2026-02-21T06:00:00Z London,10.5,9.416666666666666,10.300000190734863
2026-02-21T07:00:00Z London,10.5,10,10.300000190734863
2026-02-21T08:00:00Z London,10.84000015258789,10,10.300000190734863
2026-02-21T09:00:00Z London,11.775000095367432,10,10.799999713897705
2026-02-21T10:00:00Z London,12.28416649500529,10.416666666666666,11.06666628519694
2026-02-21T11:00:00Z London,13.123333295186361,11,11.899999936421713
2026-02-21T12:00:00Z London,13.706666628519693,11.416666666666666,12.333333333333334
2026-02-21T13:00:00Z London,15.43166700998942,12.416666666666666,13.425000349680582
2026-02-21T14:00:00Z London,15.256666819254557,13,13.600000381469727
2026-02-21T15:00:00Z London,15.039999961853027,13,13.600000381469727
2026-02-21T16:00:00Z London,15.039999961853027,13.416666666666666,13.600000381469727
2026-02-21T17:00:00Z London,14.456666628519693,14,13.533333619435629
2026-02-21T18:00:00Z London,13.831666628519693,14,13.199999809265137
2026-02-21T19:00:00Z London,13.539999961853027,13.583333333333334,12.866666475931803
2026-02-21T20:00:00Z London,13.539999961853027,13,12.741666475931803
2026-02-21T21:00:00Z London,13.206666628519693,12.583333333333334,12.699999809265137
2026-02-21T22:00:00Z London,13.039999961853027,12,12.699999809265137
2026-02-21T23:00:00Z London,13.039999961853027,12,12.699999809265137
2026-02-22T00:00:00Z London,12.623333295186361,11.166666666666666,12.241666475931803
2026-02-22T01:00:00Z London,12.539999961853027,10,12.574999809265137
2026-02-22T02:00:00Z London,12.539999961853027,10.833333333333334,12.699999809265137
2026-02-22T03:00:00Z London,12.873333295186361,12,12.699999809265137
2026-02-22T04:00:00Z London,12.623333295186361,11.166666666666666,12.199999809265137
2026-02-22T05:00:00Z London,12.539999961853027,10.833333333333334,12.199999809265137
2026-02-22T06:00:00Z London,12.539999961853027,12,12.199999809265137
2026-02-22T07:00:00Z London,12.664999961853027,12,12.199999809265137
2026-02-22T08:00:00Z London,13.039999961853027,12,12.616666475931803
2026-02-22T09:00:00Z London,13.039999961853027,12,12.433333237965902
2026-02-22T10:00:00Z London,13.206666628519693,11.583333333333334,12.800000190734863
2026-02-22T11:00:00Z London,15.28083348274231,11.833333333333334,13.34166685740153
2026-02-22T12:00:00Z London,15.59000015258789,13,13.84166685740153
2026-02-22T13:00:00Z London,15.59000015258789,13,13.84166685740153
2026-02-22T14:00:00Z London,16.271667162577312,13.416666666666666,13.974999904632568
2026-02-22T15:00:00Z London,16.066667238871258,14,14.108332951863607
2026-02-22T16:00:00Z London,14.864999771118164,14,13.94166628519694
2026-02-22T17:00:00Z London,14.111666361490885,14,13.358332951863607
2026-02-22T18:00:00Z London,13.486666361490885,13.166666666666666,12.858332951863607
2026-02-22T19:00:00Z London,12.857499996821085,11.583333333333334,12.149999618530273
2026-02-22T20:00:00Z London,11.762500286102295,10.583333333333334,11.31666628519694
2026-02-22T21:00:00Z London,11.125,10,10.608332951863607
2026-02-22T22:00:00Z London,10.614999771118164,9.583333333333334,10.19166628519694
2026-02-22T23:00:00Z London,10.444999853769938,9,9.899999618530273
2026-02-23T00:00:00Z London,10.020000457763672,9,9.733332951863607
2026-02-23T01:00:00Z London,10.020000457763672,9,9.399999618530273
2026-02-23T02:00:00Z London,9.586666742960611,9,9.399999618530273
2026-02-23T03:00:00Z London,9.5,9,9.399999618530273
2026-02-23T04:00:00Z London,9.5,9,9.399999618530273
2026-02-23T05:00:00Z London,9.5,9,9.399999618530273
2026-02-23T06:00:00Z London,9.5,9,9.399999618530273
2026-02-23T07:00:00Z London,9.5,8.166666666666666,9.399999618530273
2026-02-23T08:00:00Z London,10.103333552678427,7.833333333333333,9.483332951863607
2026-02-23T09:00:00Z London,11.422500133514404,9.416666666666666,10.233332951863607
2026-02-23T10:00:00Z London,11.973333597183228,10,11.03333330154419
2026-02-23T11:00:00Z London,13.989999771118164,10.416666666666666,11.833333333333334
2026-02-23T12:00:00Z London,15.069999694824219,11.416666666666666,12.600000381469727
2026-02-23T13:00:00Z London,14.819999694824219,12,12.850000381469727
2026-02-23T14:00:00Z London,14.861666361490885,12.416666666666666,13.316666920979818
2026-02-23T15:00:00Z London,14.153333028157553,13,13.008333524068197
2026-02-23T16:00:00Z London,13.403333028157553,13,12.46666685740153
2026-02-23T17:00:00Z London,12.394167025883993,12.583333333333334,11.71666685740153
2026-02-23T18:00:00Z London,12.0600004196167,11.583333333333334,11.633333524068197
2026-02-23T19:00:00Z London,12.0600004196167,11.416666666666666,12.06666628519694
2026-02-23T20:00:00Z London,12.4350004196167,12,12.399999618530273
2026-02-23T21:00:00Z London,12.942499876022339,12,12.56666628519694
2026-02-23T22:00:00Z London,13.069999694824219,12,12.899999618530273
2026-02-23T23:00:00Z London,13.403333028157553,12.416666666666666,12.899999618530273
2026-02-24T00:00:00Z London,13.569999694824219,12.583333333333334,13.19166628519694
2026-02-24T01:00:00Z London,13.569999694824219,12.416666666666666,13.31666628519694
2026-02-24T02:00:00Z London,13.319999694824219,12.583333333333334,12.733332951863607
2026-02-24T03:00:00Z London,12.687500238418579,11.583333333333334,12.233332951863607
2026-02-24T04:00:00Z London,12.5600004196167,11,12.241666634877523
2026-02-24T05:00:00Z London,12.5600004196167,10.583333333333334,12.225000381469727
2026-02-24T06:00:00Z London,12.5600004196167,10.416666666666666,12.100000381469727
2026-02-24T07:00:00Z London,12.5600004196167,11,12.141667048136393
2026-02-24T08:00:00Z London,12.857499996821085,11,12.475000381469727
2026-02-24T09:00:00Z London,14.486666361490885,11.416666666666666,12.891667048136393
2026-02-24T10:00:00Z London,15.454999923706055,12,13.391666809717814
2026-02-24T11:00:00Z London,17.21666653951009,12.416666666666666,14.349999904632568
2026-02-24T12:00:00Z London,17.56333287556966,13.833333333333334,15.025000015894571
2026-02-24T13:00:00Z London,18.989166895548504,15.416666666666666,15.87500031789144
2026-02-24T14:00:00Z London,18.473333676656086,16,16.016667048136394
2026-02-24T15:00:00Z London,17.996666590372723,16,15.883333683013916
2026-02-24T16:00:00Z London,16.233333587646484,16,15.141667048136393
2026-02-24T17:00:00Z London,14.904999732971191,15.583333333333334,14.266667048136393
2026-02-24T18:00:00Z London,14.111666361490885,14.166666666666666,13.891667048136393
2026-02-24T19:00:00Z London,13.653333028157553,12.583333333333334,13.475000381469727
2026-02-24T20:00:00Z London,13.278333028157553,11.166666666666666,13.100000381469727
2026-02-24T21:00:00Z London,13.069999694824219,10,12.725000381469727
2026-02-24T22:00:00Z London,13.069999694824219,10,12.600000381469727
2026-02-24T23:00:00Z London,12.604166905085245,10,12.350000381469727
2026-02-25T00:00:00Z London,12.0600004196167,10,12.100000381469727
2026-02-25T01:00:00Z London,12.0600004196167,10,11.891667048136393
2026-02-25T02:00:00Z London,12.0600004196167,10,11.600000381469727
2026-02-25T03:00:00Z London,11.550000190734863,9.583333333333334,11.600000381469727
2026-02-25T04:00:00Z London,11.550000190734863,9,11.600000381469727
2026-02-25T05:00:00Z London,11.550000190734863,9,11.18333371480306
2026-02-25T06:00:00Z London,11.507500171661377,8.583333333333334,11.391667048136393
2026-02-25T07:00:00Z London,11.039999961853027,8,11.100000381469727
2026-02-25T08:00:00Z London,11.507500171661377,7.583333333333333,11.250000238418579
2026-02-25T09:00:00Z London,13.108333269755045,7.833333333333333,12.174999793370565
2026-02-25T10:00:00Z London,17.046666463216145,9,13.649999777475992
2026-02-25T11:00:00Z London,18.77416721979777,10.25,14.991666475931803
2026-02-25T12:00:00Z London,20.190833568572998,13.25,15.833333094914755
2026-02-25T13:00:00Z London,21.8733336130778,15.416666666666666,17.24999936421712
2026-02-25T14:00:00Z London,21.96000035603841,16.416666666666668,18.616666793823242
2026-02-25T15:00:00Z London,20.968333562215168,17.416666666666668,18.783334096272785
2026-02-25T16:00:00Z London,19.505000114440918,18,18.350000540415447
2026-02-25T17:00:00Z London,17.823333104451496,18,17.175000349680584
2026-02-25T18:00:00Z London,16.573333581288654,17.166666666666668,16.100000381469727
2026-02-25T19:00:00Z London,15.416666666666666,15.166666666666666,14.96666661898295
2026-02-25T20:00:00Z London,14.861666361490885,13.583333333333334,14.40833314259847
2026-02-25T21:00:00Z London,14.194999694824219,13,13.84166685740153
2026-02-25T22:00:00Z London,13.528333028157553,12.583333333333334,13.30833371480306
2026-02-25T23:00:00Z London,13.069999694824219,11.583333333333334,13.016667048136393
2026-02-26T00:00:00Z London,12.604166905085245,10.583333333333334,12.141667048136393
2026-02-26T01:00:00Z London,11.847500324249268,10,11.391667048136393
2026-02-26T02:00:00Z London,11.550000190734863,10,11.100000381469727
2026-02-26T03:00:00Z London,11.847500324249268,10,11.43333371480306
2026-02-26T04:00:00Z London,12.0600004196167,10.416666666666666,11.600000381469727
2026-02-26T05:00:00Z London,12.0600004196167,10.583333333333334,11.766667048136393
2026-02-26T06:00:00Z London,12.351667086283365,10,12.108333667119345
2026-02-26T07:00:00Z London,12.5600004196167,10.416666666666666,12.15833314259847
2026-02-26T08:00:00Z London,12.5600004196167,11,12.199999809265137
2026-02-26T09:00:00Z London,12.984999815622965,11,12.199999809265137
2026-02-26T10:00:00Z London,13.236666361490885,11.416666666666666,12.199999809265137
2026-02-26T11:00:00Z London,14.028333028157553,12,12.65833314259847
2026-02-26T12:00:00Z London,14.528333028157553,12.416666666666666,12.949999968210856
2026-02-26T13:00:00Z London,14.569999694824219,12.166666666666666,13.300000190734863
2026-02-26T14:00:00Z London,14.444999694824219,11.833333333333334,13.008333524068197
2026-02-26T15:00:00Z London,14.069999694824219,13,12.800000190734863
2026-02-26T16:00:00Z London,14.069999694824219,12.166666666666666,12.800000190734863
2026-02-26T17:00:00Z London,13.653333028157553,11,12.674999952316284
2026-02-26T18:00:00Z London,13.319999694824219,11.416666666666666,12.399999618530273
2026-02-26T19:00:00Z London,13.069999694824219,12,12.399999618530273
2026-02-26T20:00:00Z London,13.069999694824219,12,12.399999618530273
2026-02-26T21:00:00Z London,13.069999694824219,12,12.399999618530273
2026-02-26T22:00:00Z London,13.069999694824219,12,12.399999618530273
2026-02-26T23:00:00Z London,13.027499755223593,12,12.399999618530273
2026-02-27T00:00:00Z London,11.888333638509115,12,11.666666587193808
2026-02-27T01:00:00Z London,11.550000190734863,12,11.5
2026-02-27T02:00:00Z London,11.380000114440918,11.583333333333334,11.333333333333334
2026-02-27T03:00:00Z London,11.039999961853027,10.583333333333334,11
2026-02-27T04:00:00Z London,11.039999961853027,10,11
2026-02-27T05:00:00Z London,11.039999961853027,10,11
2026-02-27T06:00:00Z London,11.039999961853027,10,11
2026-02-27T07:00:00Z London,11.039999961853027,10,11.375
2026-02-27T08:00:00Z London,11.295000076293945,10,11.5
2026-02-27T09:00:00Z London,12.142500400543213,10.416666666666666,11.75
2026-02-27T10:00:00Z London,13.278333028157553,11,12.333333333333334
2026-02-27T11:00:00Z London,13.778333028157553,11.416666666666666,12.791666666666666
2026-02-27T12:00:00Z London,14.069999694824219,12,13
2026-02-27T13:00:00Z London,14.694999694824219,12.416666666666666,13.416666666666666
2026-02-27T14:00:00Z London,14.988333066304525,13,13.583333333333334
2026-02-27T15:00:00Z London,15.286666552225748,13,13.708333333333334
2026-02-27T16:00:00Z London,14.611666361490885,13,13.583333333333334
2026-02-27T17:00:00Z London,14.444999694824219,13,13.375
2026-02-27T18:00:00Z London,13.361666361490885,12.583333333333334,12.783333460489908
2026-02-27T19:00:00Z London,12.730000178019205,11.583333333333334,12.225000381469727
2026-02-27T20:00:00Z London,12.017500400543213,11,11.766667048136393
2026-02-27T21:00:00Z London,11.295000076293945,10.583333333333334,11.18333371480306
2026-02-27T22:00:00Z London,11.039999961853027,10,11.100000381469727
2026-02-27T23:00:00Z London,11.039999961853027,9.583333333333334,11.100000381469727
2026-02-28T00:00:00Z London,10.742499828338623,9,10.80833371480306
2026-02-28T01:00:00Z London,10.529999732971191,9,10.600000381469727
2026-02-28T02:00:00Z London,10.529999732971191,8.583333333333334,10.43333371480306
2026-02-28T03:00:00Z London,10.275000095367432,8.416666666666666,9.93333371480306
2026-02-28T04:00:00Z London,10.020000457763672,8.583333333333334,9.600000381469727
2026-02-28T05:00:00Z London,9.976667086283365,8,9.600000381469727
2026-02-28T06:00:00Z London,8.979999860127768,8.416666666666666,8.891667048136393
2026-02-28T07:00:00Z London,7.717499891916911,8.583333333333334,7.616666793823242
2026-02-28T08:00:00Z London,6.909999847412109,7.166666666666667,7
2026-02-28T09:00:00Z London,7.713333169619243,6,7.375
2026-02-28T10:00:00Z London,8.138333360354105,6.833333333333333,8.125
2026-02-28T11:00:00Z London,10.15250015258789,8.416666666666666,8.991666793823242
2026-02-28T12:00:00Z London,11.647500117619833,9.416666666666666,9.600000381469727
2026-02-28T13:00:00Z London,11.859999974568685,10,10.30833371480306
2026-02-28T14:00:00Z London,12.029999732971191,10,10.600000381469727
2026-02-28T15:00:00Z London,12.115000089009603,9.583333333333334,10.766667048136393
2026-02-28T16:00:00Z London,11.350000381469727,9.416666666666666,10.600000381469727
2026-02-28T17:00:00Z London,10.627500057220459,10,10.225000381469727
2026-02-28T18:00:00Z London,9.902499914169312,10,9.600000381469727
2026-02-28T19:00:00Z London,9.166666666666666,8.333333333333334,9.350000381469727
2026-02-28T20:00:00Z London,8.776666641235352,6,9.05833371480306
2026-02-28T21:00:00Z London,8.430000305175781,6,8.600000381469727
2026-02-28T22:00:00Z London,8.430000305175781,6,8.600000381469727
2026-02-28T23:00:00Z London,8.430000305175781,6.416666666666667,8.641667048136393
